status,parameter_provenance,n_air,n_glass,n_water,camera_to_inner_interface_m,glass_thickness_m,field_band,disparity_band,correspondence_count,z_left_camera_median,z_left_camera_mean,ray_gap_median,relative_to_custom_pinhole_median,relative_to_custom_pinhole_p95
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.003,near_edge,near_disparity,268,2.7764254607237877,2.7758255453387934,0.0036911253483213344,0.3236864367999166,0.43886235681407754
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,central,far_disparity,39,3.017497817058741,3.057094310383484,0.0022581799750554235,0.2885121710948719,0.2922852130948872
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,central,mid_disparity,104,2.851771385477341,2.851986672188884,0.0016841000410923535,0.2890953294609856,0.2936916038320235
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,central,near_disparity,96,2.738713071736915,2.747057781248395,0.0017203187531665879,0.29211982624754973,0.2979266871567913
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,mid_fov,far_disparity,415,3.0386584614402032,3.1186307147971464,0.0014772529401002343,0.3014274855160437,0.32255840965674876
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,mid_fov,mid_disparity,335,2.8609363870975937,2.8606545835983903,0.0016877431593722498,0.3012824973046684,0.3235950184666926
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,mid_fov,near_disparity,429,2.7522047227716753,2.7546465502359667,0.0019078729656085917,0.3065171471296404,0.3271329115773086
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,near_edge,far_disparity,339,3.1182983798874915,3.2358022171555527,0.0016150824970728068,0.3356303094081532,0.39200320990431614
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,near_edge,mid_disparity,353,2.882966953335431,2.8820636440877285,0.0011428998624182706,0.320561286136275,0.3445059107522571
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.005,near_edge,near_disparity,268,2.776630332263537,2.776035399886282,0.00369129534919314,0.3237799572723503,0.4389869090555615
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,central,far_disparity,39,3.0177847741443653,3.0573818313194456,0.002258176347922247,0.2886347658276236,0.2924138885836999
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,central,mid_disparity,104,2.8520637180314754,2.8522770958891455,0.0016841123278842772,0.28922708372826766,0.29382602249023804
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,central,near_disparity,96,2.739008384605058,2.747350560065428,0.0017202795692633206,0.29225848608228067,0.29806962861095543
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,mid_fov,far_disparity,415,3.038961281366389,3.1189284228217646,0.0014772712927522138,0.3015566968665422,0.32269896395873227
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,mid_fov,mid_disparity,335,2.861239828532726,2.8609548178535498,0.0016878160055802513,0.3014196256136994,0.3237377755149742
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,mid_fov,near_disparity,429,2.7525184812823706,2.754949036027254,0.0019079161452525365,0.3066608645312032,0.32728673582489043
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,near_edge,far_disparity,339,3.1186283865834437,3.2361184403157446,0.0016154031757740393,0.33577307970821724,0.39214452549037937
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,near_edge,mid_disparity,353,2.883272091854362,2.8823736993714837,0.001142353981698677,0.32070305621039674,0.3446530158248374
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.008,near_edge,near_disparity,268,2.776937639573161,2.776350181707515,0.0036915503505009295,0.3239213645894199,0.43917373741778676
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,central,far_disparity,39,3.017976078868116,3.05757351194342,0.0022581739298334603,0.2887164956494579,0.292499672242908
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,central,mid_disparity,104,2.8522586064008983,2.85247071168932,0.0016841205190788941,0.28931491990645586,0.29391563492904765
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,central,near_disparity,96,2.739205259850488,2.7475457459434502,0.0017202534466611522,0.29235092597210144,0.2981649229137313
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,mid_fov,far_disparity,415,3.0391631613171795,3.119126894838177,0.001477283527853573,0.30164283776687406,0.32279266682672103
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,mid_fov,mid_disparity,335,2.8614421228228144,2.861154974023656,0.0016878645697188843,0.30151104448638644,0.323832946880496
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,mid_fov,near_disparity,429,2.7527276536228356,2.7551506932214442,0.001907944931681804,0.3067569167106623,0.32738928532327827
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,near_edge,far_disparity,339,3.1188483910474103,3.2363292557558734,0.0016156169615748495,0.33586825990825964,0.3922387358810888
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,near_edge,mid_disparity,353,2.8834755175336486,2.8825804028939883,0.0011419900612188447,0.32079756959314465,0.344751085873224
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.01,0.01,near_edge,near_disparity,268,2.777142511112909,2.776560036255004,0.003691720351372732,0.32401904267241155,0.4392982896592706
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,central,far_disparity,39,3.0144345474036616,3.054017642433928,0.0022582271152498208,0.28720435524127375,0.2908969858172039
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,central,mid_disparity,104,2.848631000498181,2.8488828174308525,0.001683951760292672,0.2876885242645838,0.2922404824932843
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,central,near_disparity,96,2.735533051151971,2.743922459538434,0.0017208712709034417,0.29063718329484833,0.29637744663231963
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,mid_fov,far_disparity,415,3.0352891650264224,3.1153491042189803,0.001476452182174564,0.3000079757152294,0.3209663456156879
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,mid_fov,mid_disparity,335,2.8575821244974655,2.857359387132929,0.0016865993675266994,0.29978712323022116,0.3219769586775413
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,mid_fov,near_disparity,429,2.74865825469722,2.751321616615761,0.001906520738201341,0.3049893556968102,0.3253878685101824
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,near_edge,far_disparity,339,3.114332297153303,3.232103709804773,0.0016060129815534362,0.33398079131698144,0.39023076012561725
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,near_edge,mid_disparity,353,2.8795729965035877,2.8785615187189504,0.0011474580633935544,0.31896441123734465,0.3427856136629794
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.003,near_edge,near_disparity,268,2.7731991942372263,2.7724253205057208,0.0036851002648481033,0.3222214665392519,0.4366525268824216
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,central,far_disparity,39,3.01462585212741,3.0542093230579015,0.0022582246971610404,0.28728608506310827,0.2909827694764117
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,central,mid_disparity,104,2.8488258888676032,2.8490764332310268,0.0016839599514872905,0.2877763604427718,0.2923300949320942
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,central,near_disparity,96,2.7357299263973993,2.744117645416457,0.0017208451483012735,0.29072962318466866,0.2964727409350956
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,mid_fov,far_disparity,415,3.035491044977213,3.1155475762353926,0.0014764644172759087,0.3000941166155613,0.3210600484836768
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,mid_fov,mid_disparity,335,2.8577844187875536,2.8575595433030347,0.0016866479316654164,0.2998785421029082,0.32207213004306257
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,mid_fov,near_disparity,429,2.748867427037684,2.751523273809952,0.0019065495246306091,0.3050861018449955,0.3254904180085702
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,near_edge,far_disparity,339,3.11455230161727,3.2323145252449006,0.0016064713390551142,0.33407597151702384,0.3903249705163258
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,near_edge,mid_disparity,353,2.8797766666282256,2.8787682222414546,0.001147714581503476,0.3190589246200919,0.3428836837113668
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.005,near_edge,near_disparity,268,2.7734040657769747,2.7726351750532094,0.0036852702657199452,0.32231498701168537,0.4367770791239053
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,central,far_disparity,39,3.014912809213037,3.0544968439938636,0.0022582210700278593,0.28740867979585905,0.29111144496522456
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,central,mid_disparity,104,2.849118221421738,2.849366856931288,0.0016839722382792194,0.28790811471005384,0.29246451359030834
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,central,near_disparity,96,2.7360252392655435,2.744410424233491,0.0017208059643980256,0.2908682830193996,0.2966156823892595
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,mid_fov,far_disparity,415,3.0357938649033978,3.1158452842600104,0.0014764827699279316,0.30022332796605977,0.3212006027856603
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,mid_fov,mid_disparity,335,2.8580878602226862,2.857859777558194,0.0016867207778734176,0.3000156704119392,0.3222148870913448
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,mid_fov,near_disparity,429,2.7491811855483816,2.7518257596012394,0.0019065927042745535,0.30523122106727407,0.32564424225615185
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,near_edge,far_disparity,339,3.114882308313221,3.232630748405093,0.0016071588753076836,0.33421874181708766,0.3904662861023893
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,near_edge,mid_disparity,353,2.880080899523099,2.8790782775252106,0.0011480993586684733,0.3192006946942141,0.34303078878394655
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.008,near_edge,near_disparity,268,2.7737113730865994,2.772949956874443,0.0036855252670278003,0.3224552677203357,0.4369639074861297
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,central,far_disparity,39,3.015104113936787,3.0546885246178386,0.0022582186519390754,0.28749040961769357,0.291197228624433
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,central,mid_disparity,104,2.8493131097911615,2.849560472731462,0.0016839804294738305,0.2879959508882419,0.2925541260291178
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,central,near_disparity,96,2.7362221145109724,2.744605610111512,0.0017207798417958583,0.29096072290922026,0.2967109766920356
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,mid_fov,far_disparity,415,3.0359957448541883,3.116043756276422,0.0014764950050292595,0.30030946886639187,0.321294305653649
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,mid_fov,mid_disparity,335,2.858290154512775,2.8580599337282995,0.0016867693420121142,0.30010708928462604,0.3223100584568656
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,mid_fov,near_disparity,429,2.749390357888846,2.7520274167954306,0.0019066214907038647,0.30532796721545985,0.32574679175453963
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,near_edge,far_disparity,339,3.115102312777189,3.232841563845221,0.0016076172328094239,0.3343139220171303,0.39056049649309793
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,near_edge,mid_disparity,353,2.8802837214530133,2.879284981047715,0.0011483558767782667,0.31929520807696155,0.3431288588323335
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.02,0.01,near_edge,near_disparity,268,2.773916244626348,2.7731598114219316,0.003685695267899531,0.32254878819276966,0.4370884597276142
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,central,far_disparity,39,3.011562582472332,3.051132655108347,0.0022582718373554416,0.28597826920950964,0.2895945421987282
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,central,mid_disparity,104,2.8456855038884443,2.8459725784729955,0.0016838116706876017,0.28636955524636964,0.2908789735933546
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,central,near_disparity,96,2.732549905812456,2.7409823237064956,0.0017213976660381408,0.2892390168143675,0.2949235004106241
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,mid_fov,far_disparity,415,3.0321217485634313,3.112265965657227,0.00147925386799059,0.29867460681474656,0.31946798444261576
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,mid_fov,mid_disparity,335,2.854430156187426,2.854264346837573,0.001685504139819921,0.2983831680284603,0.3204540702539115
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,mid_fov,near_disparity,429,2.745376681311296,2.748198340189747,0.0019047368560540312,0.3034897831441665,0.3237453749414439
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,near_edge,far_disparity,339,3.110586218883081,3.2286160178941206,0.0015982799386806941,0.3324264534258512,0.3885525207376267
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,near_edge,mid_disparity,353,2.8762287126776567,2.8752660968726764,0.0011398051035667186,0.3174677417775118,0.3411633866220889
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.003,near_edge,near_disparity,268,2.769972927750664,2.7690250956726485,0.00367907518137499,0.3207564962785874,0.4344426969507654
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,central,far_disparity,39,3.0117538871960825,3.051324335732321,0.002258269419266656,0.28605999903134416,0.289680325857937
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,central,mid_disparity,104,2.8458803922578673,2.8461661942731693,0.001683819861882228,0.28645739142455773,0.2909685860321643
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,central,near_disparity,96,2.7327467810578843,2.7411775095845186,0.0017213715434359726,0.28933263837989043,0.29501879471339976
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,mid_fov,far_disparity,415,3.032323628514222,3.1124644376736383,0.0014789828480224994,0.29876074771507954,0.3195616873106052
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,mid_fov,mid_disparity,335,2.8546324504775136,2.8544645030076787,0.001685552703958618,0.2984745869011476,0.3205492416194328
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,mid_fov,near_disparity,429,2.7455754573450695,2.748399997383938,0.0019047962543805887,0.30358652929235186,0.3238479244398319
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,near_edge,far_disparity,339,3.1108062233470477,3.228826833334248,0.0015980632270787454,0.33252163362589426,0.38864673112833575
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,near_edge,mid_disparity,353,2.876437233357283,2.8754728003951806,0.0011400616216767306,0.3175619541231751,0.3412614566704757
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.005,near_edge,near_disparity,268,2.7701777992904137,2.7692349502201377,0.0036792451822467397,0.3208500167510203,0.4345672491922491
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,central,far_disparity,39,3.012040844281708,3.051611856668283,0.002258265792133477,0.28618259376409516,0.28980900134674964
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,central,mid_disparity,104,2.846172724812001,2.8464566179734305,0.0016838321486741478,0.28658914569184,0.2911030046903784
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,central,near_disparity,96,2.733042093926029,2.7414702884015516,0.0017213323595327173,0.2894730707281745,0.29516173616756375
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,mid_fov,far_disparity,415,3.032626448440407,3.112762145698256,0.00147857631807064,0.2988899590655776,0.3197022416125883
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,mid_fov,mid_disparity,335,2.8549358919126453,2.854764737262838,0.0016856255501666113,0.2986117152101786,0.32069199866771464
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,mid_fov,near_disparity,429,2.745873621395731,2.7487024831752245,0.0019048853518705074,0.30373164851462997,0.3240017486874132
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,near_edge,far_disparity,339,3.111136230042999,3.2291430564944403,0.0015975192603777434,0.33266440392595786,0.388788046714399
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,near_edge,mid_disparity,353,2.8767500143767215,2.8757828556789367,0.0011404463988414022,0.31770327264167086,0.34140856174305595
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.008,near_edge,near_disparity,268,2.770485106600036,2.7695497320413702,0.0036795001835546385,0.32099029745967156,0.43475407755447437
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,central,far_disparity,39,3.0122321490054578,3.0518035372922574,0.0022582633740446906,0.2862643235859297,0.2898947850059576
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,central,mid_disparity,104,2.8463676131814246,2.846650233773605,0.0016838403398687727,0.286676981870028,0.2911926171291883
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,central,near_disparity,96,2.733238969171458,2.7416654742795736,0.0017213062369305504,0.28956669229369736,0.29525703047033974
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,mid_fov,far_disparity,415,3.0328283283911968,3.112960617714668,0.0014783052981027069,0.2989760999659097,0.31979594448057735
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,mid_fov,mid_disparity,335,2.8551381862027343,2.854964893432944,0.0016856741143053162,0.2987031340828661,0.32078717003323615
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,mid_fov,near_disparity,429,2.746072397429505,2.7489041403694157,0.0019049447501971472,0.30382839466281575,0.32410429818580144
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,near_edge,far_disparity,339,3.1113562345069674,3.2293538719345687,0.0015971566159102841,0.3327595841260005,0.388882257105108
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,near_edge,mid_disparity,353,2.876958535056347,2.875989559201441,0.0011407029169514297,0.3177974849873346,0.34150663179144297
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.333,0.03,0.01,near_edge,near_disparity,268,2.770689978139785,2.769759586588859,0.0036796701844265044,0.3210838179321047,0.434878629795958
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,central,far_disparity,39,3.0187726055772615,3.058375275153735,0.002258159672562691,0.28905635051507983,0.2928641172144091
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,central,mid_disparity,104,2.8530798715144123,2.853278641628629,0.0016841631411619862,0.28968080213070746,0.2942968105428412
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,central,near_disparity,96,2.7400386885783234,2.7483633604986193,0.0017200779003524883,0.29273832051960613,0.29857330748411726
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,mid_fov,far_disparity,415,3.0400717359575484,3.1200048019185203,0.0014776354174199737,0.3020214897469238,0.32322841837500305
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,mid_fov,mid_disparity,335,2.862341637990931,2.8620332342796546,0.001688248947313432,0.3019073686962923,0.32427604737431337
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,mid_fov,near_disparity,429,2.7536391127128095,2.7560380403417897,0.0019085082655102925,0.30718008449110434,0.32786750435078676
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,near_edge,far_disparity,339,3.1199850447236397,3.237367702693278,0.0016181279378748603,0.3363269913033986,0.39276236868551895
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,near_edge,mid_disparity,353,2.884394534557708,2.883536737068913,0.001144957148325449,0.32123263417315195,0.34523404951917885
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.003,near_edge,near_disparity,268,2.7780704826859566,2.7775581261488056,0.0036941567517927336,0.32446421744023934,0.43998614172509154
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,central,far_disparity,39,3.01898398415208,3.0585870569319984,0.002258157014788095,0.2891466578210211,0.29295887818661215
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,central,mid_disparity,104,2.853295177284922,2.8534925679361303,0.001684172163331065,0.28977785453476057,0.29439579944809247
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,central,near_disparity,96,2.7402561767684723,2.7485790111848267,0.0017200492591843842,0.2928412458103421,0.29867856279972926
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,mid_fov,far_disparity,415,3.0402945800660914,3.120223933839539,0.0014776479531939562,0.30211660443457,0.32333180857613375
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,mid_fov,mid_disparity,335,2.86256497296662,2.862254248252222,0.001688302003603147,0.30200832934460053,0.32438105611405255
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,mid_fov,near_disparity,429,2.753856534845591,2.7562607035939863,0.001908538629167578,0.30728614009624855,0.3279806508408416
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,near_edge,far_disparity,339,3.1202274692976104,3.2376001548150906,0.0016183590947013886,0.3364319669365894,0.39286607872817303
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,near_edge,mid_disparity,353,2.884619078348435,2.8837648309784516,0.001145386829566105,0.3213369346635888,0.3453421830974751
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.005,near_edge,near_disparity,268,2.77829661337164,2.7777896262919457,0.0036943393271545387,0.3245720229254391,0.440123273930031
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,central,far_disparity,39,3.0193010520143106,3.058904729599394,0.0022581530281262086,0.28928211877993326,0.29310101964491686
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,central,mid_disparity,104,2.8536181359406854,2.8538134573973837,0.0016841856965847054,0.28992343314084035,0.2945442828059699
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,central,near_disparity,96,2.7405824090536957,2.7489024872141385,0.001720006297432216,0.292995633746446,0.2988364457731472
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,mid_fov,far_disparity,415,3.040628846228909,3.120552631721067,0.0014776667568548918,0.3022592764660397,0.32348689387783014
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,mid_fov,mid_disparity,335,2.8628999754301563,2.8625857692110728,0.0016883815880377863,0.30215977031706265,0.3245385692236615
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,mid_fov,near_disparity,429,2.75418266804476,2.756594698472281,0.0019085841746535246,0.3074452235039633,0.328150370575924
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,near_edge,far_disparity,339,3.1205911061585665,3.23794883299781,0.0016187058299412293,0.33658943038637545,0.39302164379215426
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,near_edge,mid_disparity,353,2.8849558940345257,2.88410697184276,0.0011460313514271218,0.32149338539924366,0.3455043834649187
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.008,near_edge,near_disparity,268,2.778635809400166,2.778136876506656,0.0036946131901971066,0.32473373115323867,0.44032897223744016
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.01,central,far_disparity,39,3.019512430589131,3.059116511377657,0.002258150370351618,0.2893724260858743,0.29319578061712015
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.01,central,mid_disparity,104,2.853833441711196,2.8540273837048855,0.0016841947187537956,0.2900204855448938,0.29464327171122173
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.01,central,near_disparity,96,2.740799897243846,2.749118137900346,0.001719977656264104,0.2930985590371825,0.2989417010887592
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.333,0.005,0.01,mid_fov,far_disparity,415,3.040851690337453,3.1207717636420846,0.001477679292628888,0.30235439115368634,0.3235902840789611
