status,physical_status,set,port_geometry,interface_parallelism,n_air,n_glass,n_water,camera_to_inner_interface_m,glass_thickness_m,input_correspondence_count,valid_count,failure_count,z_left_rig_median,z_left_rig_p05,z_left_rig_p95,range_from_left_camera_median,ray_gap_median,ray_angle_deg_median,native_dry_z_median_for_same_rows,median_ratio_to_native_dry_z
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.02,0.003,50,50,0,3.1511790500556125,3.023067328745787,3.236946996883767,3.322887359762048,0.012374866062327919,1.963460272374653,2.123261608735686,1.4841218986350007
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.02,0.005,50,50,0,3.1514678409830763,3.0233963186853985,3.2372393021120396,3.3231513779693973,0.012374739002701703,1.963460272374653,2.123261608735686,1.4842579115155028
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.02,0.008,50,50,0,3.1519010273742722,3.0238898035948143,3.2376777599544475,3.3235474101855718,0.012374548413262285,1.963460272374653,2.123261608735686,1.4844619308362563
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.02,0.01,50,50,0,3.1521898183017347,3.0242187935344256,3.23797006518272,3.3238114349322117,0.012374421353636054,1.963460272374653,2.123261608735686,1.4845979437167578
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.03,0.003,50,50,0,3.1463707279741566,3.016853817496001,3.232076914091729,3.3186199283289275,0.012379261480913579,1.963460272374653,2.123261608735686,1.4818573062448435
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.03,0.005,50,50,0,3.146659518901621,3.0171828074356117,3.232369219320001,3.3188839063145505,0.012379134421287352,1.963460272374653,2.123261608735686,1.4819933191253458
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.03,0.008,50,50,0,3.147092705292816,3.017676292345028,3.2328076771624086,3.319279878216434,0.012378943831847948,1.963460272374653,2.123261608735686,1.4821973384460987
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.03,0.01,50,50,0,3.1473814962202806,3.0180052822846393,3.233099982390681,3.3195438627657463,0.01237881677222162,1.963460272374653,2.123261608735686,1.4823333513266013
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.005,0.003,50,50,0,3.1675600170916542,3.0443559282159613,3.2563376312927375,3.339714749463838,0.012362990443652364,1.957234485687819,2.123261608735686,1.4918369003892102
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.005,0.005,50,50,0,3.1677506757381133,3.0445916385854646,3.2565532291377055,3.3399092553360754,0.012362892009933445,1.957234485687819,2.123261608735686,1.491926695563613
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.005,0.008,50,50,0,3.1680366637077997,3.044945204139719,3.256876625905156,3.340201016751534,0.01236274435935535,1.957234485687819,2.123261608735686,1.492061388325216
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.005,0.01,50,50,0,3.1682273223542574,3.0451809145092223,3.257092223750123,3.3403955260995546,0.012362645925636562,1.957234485687819,2.123261608735686,1.4921511834996182
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.01,0.003,50,50,0,3.165607875322861,3.0414153095705574,3.253874581642774,3.3375552224852054,0.012365204484270594,1.957234485687819,2.123261608735686,1.4909174933030738
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.01,0.005,50,50,0,3.165798533969319,3.0416510199400615,3.2540901794877417,3.337749713648286,0.01236510605055188,1.957234485687819,2.123261608735686,1.491007288477476
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.01,0.008,50,50,0,3.1660845219390046,3.0420045854943156,3.254413576255192,3.3380414530049114,0.012364958399973694,1.957234485687819,2.123261608735686,1.4911419812390787
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.01,0.01,50,50,0,3.1662751805854628,3.0422402958638197,3.254629174100159,3.3382359476503076,0.012364859966254877,1.957234485687819,2.123261608735686,1.491231776413481
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.02,0.003,50,50,0,3.161703591785273,3.0355340722797512,3.2489484823428465,3.3332366356453096,0.012369632565507237,1.957234485687819,2.123261608735686,1.4890786791308
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.02,0.005,50,50,0,3.1618942504317293,3.035769782649253,3.2491640801878137,3.333431097305652,0.012369534131788412,1.957234485687819,2.123261608735686,1.4891684743052014
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.02,0.008,50,50,0,3.162180238401416,3.036123348203509,3.249487476955264,3.333722792418006,0.012369386481210285,1.957234485687819,2.123261608735686,1.4893031670668047
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.02,0.01,50,50,0,3.1623708970478743,3.0363590585730122,3.2497030748002316,3.3339172575737797,0.012369288047491527,1.957234485687819,2.123261608735686,1.489392962241207
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.03,0.003,50,50,0,3.1577993082476836,3.029652834988944,3.2440223830429193,3.3289186736485057,0.012374060646743831,1.957234485687819,2.123261608735686,1.4872398649585257
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.03,0.005,50,50,0,3.1579899668941405,3.029888545358448,3.244237980887886,3.3291131056930725,0.012373962213025017,1.957234485687819,2.123261608735686,1.4873296601329273
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.03,0.008,50,50,0,3.158275954863827,3.030242110912702,3.244561377655337,3.32940475639165,0.012373814562446937,1.957234485687819,2.123261608735686,1.4874643528945304
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.34,0.03,0.01,50,50,0,3.1584666135102855,3.0304778212822066,3.244776975500303,3.32959919194483,0.012373716128728143,1.957234485687819,2.123261608735686,1.487554148068933
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.005,0.003,50,50,0,3.167618197906053,3.044425064070013,3.256401961012975,3.3397731668764896,0.012362966724939115,1.9572344856880055,2.123261608735686,1.4918643020123354
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.005,0.005,50,50,0,3.167847643762115,3.044706865008875,3.2566604453381087,3.3400066184645345,0.012362852478744845,1.9572344856880055,2.123261608735686,1.4919723649354901
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.005,0.008,50,50,0,3.1681918125462083,3.04512956641717,3.257048171825809,3.340356799614331,0.012362681109453367,1.9572344856880055,2.123261608735686,1.4921344593202222
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.005,0.01,50,50,0,3.1684212584022706,3.0454113673560324,3.257306656150943,3.340590256225398,0.012362566863259063,1.9572344856880055,2.123261608735686,1.492242522243377
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.01,0.003,50,50,0,3.1656660561372583,3.0414844454246093,3.253938911363011,3.3376136354360524,0.012365180765557409,1.9572344856880055,2.123261608735686,1.4909448949261983
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.01,0.005,50,50,0,3.1658955019933215,3.0417662463634723,3.254197395688145,3.337847069341856,0.012365066519363036,1.9572344856880055,2.123261608735686,1.4910529578493534
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.01,0.008,50,50,0,3.166239670777414,3.042188947771766,3.254585122175846,3.3381972239753606,0.01236489515007174,1.9572344856880055,2.123261608735686,1.4912150522340852
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.01,0.01,50,50,0,3.1664691166334764,3.0424707487106293,3.25484360650098,3.338430662913616,0.01236478090387739,1.9572344856880055,2.123261608735686,1.4913231151572401
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.02,0.003,50,50,0,3.16176177259967,3.035603208133803,3.2490128120630835,3.333295039647018,0.012369608846793998,1.9572344856880055,2.123261608735686,1.4891060807539243
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.02,0.005,50,50,0,3.1619912184557313,3.0358850090726652,3.249271296388217,3.3335284380869004,0.012369494600599771,1.9572344856880055,2.123261608735686,1.4892141436770787
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.02,0.008,50,50,0,3.1623353872398248,3.0363077104809593,3.2496590228759183,3.3338785395357275,0.012369323231308358,1.9572344856880055,2.123261608735686,1.4893762380618107
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.02,0.01,50,50,0,3.162564833095887,3.0365895114198223,3.2499175072010513,3.3341119430269957,0.012369208985114014,1.9572344856880055,2.123261608735686,1.4894843009849656
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.03,0.003,50,50,0,3.1578574890620814,3.029721970842995,3.244086712763156,3.328977068666896,0.012374036928030699,1.9572344856880055,2.123261608735686,1.4872672665816502
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.03,0.005,50,50,0,3.1580869349181437,3.0300037717818586,3.2443451970882897,3.3292104315050506,0.01237392268183633,1.9572344856880055,2.123261608735686,1.487375329504805
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.03,0.008,50,50,0,3.158431103702236,3.0304264731901527,3.2447329235759903,3.3295604795655565,0.012373751312544983,1.9572344856880055,2.123261608735686,1.4875374238895367
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.34,0.03,0.01,50,50,0,3.1586605495582987,3.030708274129016,3.2449914079011237,3.329793847474122,0.012373637066350677,1.9572344856880055,2.123261608735686,1.4876454868126916
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.005,0.003,50,50,0,3.1676555762354006,3.0444690159805883,3.256443042994268,3.3398105398881297,0.012362952531637661,1.9572344856879127,2.123261608735686,1.4918819062157902
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.005,0.005,50,50,0,3.1679099409776783,3.0447801181931786,3.2567289153069234,3.340068907388579,0.012362828823242269,1.9572344856879127,2.123261608735686,1.4920017052745735
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.005,0.008,50,50,0,3.1682914880910955,3.045246771512065,3.257157723775908,3.3404564632635525,0.012362643260649243,1.9572344856879127,2.123261608735686,1.4921814038627492
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.005,0.01,50,50,0,3.1685458528333736,3.0455578737246554,3.257443596088564,3.3407148369288984,0.012362519552253873,1.9572344856879127,2.123261608735686,1.492301202921533
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.01,0.003,50,50,0,3.1657034344666055,3.0415283973351848,3.2539799933443043,3.337651005585875,0.012365166572255958,1.9572344856879127,2.123261608735686,1.4909624991296528
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.01,0.005,50,50,0,3.1659577992088845,3.041839499547775,3.2542658656569596,3.3379093534972735,0.012365042863860603,1.9572344856879127,2.123261608735686,1.4910822981884368
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.01,0.008,50,50,0,3.166339346322301,3.0423061528666615,3.254694674125945,3.3382968799973436,0.012364857301267561,1.9572344856879127,2.123261608735686,1.491261996776612
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.01,0.01,50,50,0,3.166593711064579,3.0426172550792523,3.254980546438601,3.3385552340852036,0.012364733592872167,1.9572344856879127,2.123261608735686,1.4913817958353957
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.02,0.003,50,50,0,3.1617991509290175,3.035647160044378,3.249053894044376,3.3333324040568453,0.012369594653492653,1.9572344856879127,2.123261608735686,1.489123684957379
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.02,0.005,50,50,0,3.1620535156712952,3.0359582622569685,3.2493397663570325,3.3335907126778066,0.012369470945097214,1.9572344856879127,2.123261608735686,1.4892434840161626
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.02,0.008,50,50,0,3.162435062784713,3.036424915575855,3.2497685748260166,3.333978180259639,0.0123692853825042,1.9572344856879127,2.123261608735686,1.4894231826043383
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.02,0.01,50,50,0,3.1626894275269906,3.0367360177884457,3.250054447138672,3.3342364950802805,0.012369161674108856,1.9572344856879127,2.123261608735686,1.4895429816631218
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.03,0.003,50,50,0,3.157894867391428,3.0297659227535707,3.244127794744448,3.329014427314826,0.01237402273472913,1.9572344856879127,2.123261608735686,1.4872848707851045
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.03,0.005,50,50,0,3.1581492321337055,3.030077024966162,3.2444136670571044,3.329272696494948,0.01237389902633388,1.9572344856879127,2.123261608735686,1.4874046698438879
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.03,0.008,50,50,0,3.1585307792471227,3.0305436782850483,3.2448424755260885,3.3296601049330263,0.012373713463740818,1.9572344856879127,2.123261608735686,1.4875843684320635
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.34,0.03,0.01,50,50,0,3.158785143989401,3.030854780497639,3.245128347838745,3.3299183803361654,0.012373589755345447,1.9572344856879127,2.123261608735686,1.487704167490847
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.005,0.003,50,50,0,3.12059078818384,3.033164993820673,3.222651981217341,3.260134144205569,0.004965383792436761,2.0778028045011734,2.2094472384865504,1.4123852943061965
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.005,0.005,50,50,0,3.120841920478793,3.0334016285737975,3.222852628971052,3.260341921448982,0.004965561036435045,2.0778028045011734,2.2094472384865504,1.4124989572579878
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.005,0.008,50,50,0,3.121218618921224,3.0337565807034843,3.2231536006016195,3.260653590355785,0.004965826902432649,2.0778028045011734,2.2094472384865504,1.412669451685675
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.005,0.01,50,50,0,3.121469751216178,3.0339932154566096,3.2233542483553324,3.2608613716543258,0.0049660041464310075,2.0778028045011734,2.2094472384865504,1.4127831146374665
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.01,0.003,50,50,0,3.1177505491967525,3.030704817987868,3.2208361818646796,3.2580732884293115,0.004962375390391787,2.0778028045011734,2.2094472384865504,1.41109979676744
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.01,0.005,50,50,0,3.118001681491707,3.030941452740993,3.221036829618391,3.258281050245694,0.004962552634390178,2.0778028045011734,2.2094472384865504,1.4112134597192316
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.01,0.008,50,50,0,3.1183783799341365,3.03129640487068,3.221337801248959,3.258592696017564,0.0049628185003877355,2.0778028045011734,2.2094472384865504,1.4113839541469182
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.01,0.01,50,50,0,3.1186295122290897,3.0315330396238047,3.221538449002671,3.2588004618965547,0.004962995744386121,2.0778028045011734,2.2094472384865504,1.4114976170987092
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.02,0.003,50,50,0,3.1120700712225795,3.0257844663222584,3.2172045831593583,3.2539520172805245,0.004956358586302131,2.0778028045011734,2.2094472384865504,1.4085288016899271
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.02,0.005,50,50,0,3.1123212035175314,3.0260211010753832,3.21740523091307,3.254159748156116,0.004956535830300469,2.0778028045011734,2.2094472384865504,1.4086424646417177
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.02,0.008,50,50,0,3.1126979019599634,3.0263760532050696,3.2177062025436367,3.2544713475280638,0.004956801696298128,2.0778028045011734,2.2094472384865504,1.4088129590694054
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.02,0.01,50,50,0,3.1129490342549158,3.0266126879581936,3.2179068502973487,3.254679082481281,0.004956978940296356,2.0778028045011734,2.2094472384865504,1.4089266220211962
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.03,0.003,50,50,0,3.1063895932484047,3.0208641146566477,3.213572984454036,3.24983573293133,0.004950341782212483,2.0778028045011734,2.2094472384865504,1.4059578066124137
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.03,0.005,50,50,0,3.1066407255433584,3.0211007494097726,3.2137736322077477,3.2500427171421693,0.00495051902621076,2.0778028045011734,2.2094472384865504,1.406071469564205
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.03,0.008,50,50,0,3.1070174239857877,3.021455701539459,3.214074603838315,3.2503531965513837,0.004950784892208394,2.0778028045011734,2.2094472384865504,1.4062419639918915
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.33,0.03,0.01,50,50,0,3.1072685562807436,3.021692336292584,3.214275251592027,3.250560184885707,0.004950962136206678,2.0778028045011734,2.2094472384865504,1.4063556269436839
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_B_custom_consistent,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.33,0.005,0.003,50,50,0,3.1206584535907407,3.0332297117878646,3.222708607164954,3.2601916447094945,0.004965424163554729,2.0778028045011734,2.2094472384865504,1.4124159197973702
