frame_index,match_id,set,model,physical_status,recommended_angle_threshold_deg,ray_gap_threshold_m,status,t_left_m,t_right_m,rank,ray_angle_deg,condition_number,ray_gap_m,z_left_camera_m,range_from_left_camera_m,midpoint_x_left_m,midpoint_y_left_m,positive_parameters,angle_gt_0_25_deg,angle_gt_0_5_deg,angle_gt_1_deg,rank2_positive_status,reason,error
0,200,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.158186651131582,2.22079839306479,2,2.77053542190884,41.35273963991483,0.013577766190886437,2.00279121436495,2.158197328803887,-0.775239883470578,-0.21364967773279675,True,True,True,True,PASS,,
0,200,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,3,Set_B_custom_consistent,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.4371368494633394,2.4126175684810494,2,2.7726541716410162,41.32112723280424,0.002685423202094761,2.1957530586122456,2.437137219338816,0.5453705682771888,-0.906022778266927,True,True,True,True,PASS,,
0,3,Set_B_custom_consistent,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.3294998490347667,2.3297547212348193,2,3.0427942827355317,37.651124245580455,0.002511786469299039,2.2080568241396654,2.3295001875769015,0.36916396892035663,-0.6440296183732885,True,True,True,True,PASS,,
0,3,Set_B_custom_consistent,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,207,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.375556367796588,2.4118736696658982,2,2.7049957917997873,42.35506549993844,0.016971525649577813,2.1792993705597024,2.3755715238126665,-0.6749238871613227,-0.6621722319508488,True,True,True,True,PASS,,
0,207,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.254524698745299,2.300486922104677,2,2.8768430670282177,39.824029597568575,0.011125749986486945,2.150916760784993,2.254531561728682,-0.4889916396348087,-0.46621543021678813,True,True,True,True,PASS,,
0,207,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,220,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.3557837250277993,2.4040965519050137,2,2.6283173371415027,43.591183603875116,0.011190283326225688,2.1184323170166595,2.355790369433597,-0.9056797018943782,0.4916676321581677,True,True,True,True,PASS,,
0,220,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.233357148917078,2.287801147096077,2,2.810031047268738,40.77128930132007,0.007578835698233663,2.1096157599024554,2.233360363735923,-0.6482377752904906,0.3423560231166882,True,True,True,True,PASS,,
0,220,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,225,Set_B_custom_consistent,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.125571198100533,2.0631579668974673,2,2.7807763242596777,41.20038838854777,0.012322654965646508,1.7496162590842026,2.1255801279064697,1.142706289786973,-0.3887880674356856,True,True,True,True,PASS,,
0,225,Set_B_custom_consistent,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.6007127941818933,2.571899034061939,2,2.6658564258464383,42.977140236772186,0.0011608087451770077,2.372679425192019,2.600712858946682,1.0040004338379693,-0.35508146785528333,True,True,True,True,PASS,,
0,225,Set_B_custom_consistent,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,233,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.427210804873009,2.396444605417,2,2.753005841264737,41.61615276054042,0.0014568838867257522,2.1513063911247396,2.4272109141811193,0.673162862800158,0.9000474396233173,True,True,True,True,PASS,,
0,233,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.365362031694886,2.360365455357847,2,2.9950114630243507,38.25209562882058,0.005665737764866837,2.2261754960498514,2.3653637280828206,0.46754845132746714,0.6484494371794494,True,True,True,True,PASS,,
0,233,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
